Id,X_Coord,Y_Coord,Z_Coord
429,-16.151606,-2.5,-14.443326
432,-16.151606,0.0,-14.443326
433,-16.151606,-2.5,-16.151606
436,-16.151606,0.0,-16.151606
437,-16.151606,-2.5,-18.0
440,-16.151606,0.0,-18.0
441,-16.151606,-2.5,-20.0
442,-16.151606,-1.280777,-20.0
443,-16.151606,-0.5,-20.0
444,-16.151606,0.0,-20.0
445,-14.443326,-2.5,20.0
446,-14.443326,-1.280777,20.0
447,-14.443326,-0.5,20.0
448,-14.443326,0.0,20.0
449,-14.443326,-2.5,18.0
452,-14.443326,0.0,18.0
453,-14.443326,-2.5,16.151608
456,-14.443326,0.0,16.151608
457,-14.443326,-2.5,14.443325
460,-14.443326,0.0,14.443325
461,-14.443326,-2.5,12.864536
464,-14.443326,0.0,12.864536
465,-14.443326,-2.5,11.405426
468,-14.443326,0.0,11.405426
469,-14.443326,-2.5,10.056921
472,-14.443326,0.0,10.056921
473,-14.443326,-2.5,8.8106365
476,-14.443326,0.0,8.8106365
477,-14.443326,-2.5,7.658823
480,-14.443326,0.0,7.658823
481,-14.443326,-2.5,6.5943203
484,-14.443326,0.0,6.5943203
485,-14.443326,-2.5,5.61051
488,-14.443326,0.0,5.61051
489,-14.443326,-2.5,4.701277
492,-14.443326,0.0,4.701277
493,-14.443326,-2.5,3.8609638
496,-14.443326,0.0,3.8609638
497,-14.443326,-2.5,3.0843506
500,-14.443326,0.0,3.0843506
501,-14.443326,-2.5,2.3666077
504,-14.443326,0.0,2.3666077
505,-14.443326,-2.5,1.70327
508,-14.443326,0.0,1.70327
509,-14.443326,-2.5,1.0902157
512,-14.443326,0.0,1.0902157
513,-14.443326,-2.5,0.523634
516,-14.443326,0.0,0.523634
517,-14.443326,-2.5,0.0
520,-14.443326,0.0,0.0
521,-14.443326,-2.5,-0.523634
524,-14.443326,0.0,-0.523634
525,-14.443326,-2.5,-1.0902157
528,-14.443326,0.0,-1.0902157
529,-14.443326,-2.5,-1.70327
532,-14.443326,0.0,-1.70327
533,-14.443326,-2.5,-2.3666077
536,-14.443326,0.0,-2.3666077
537,-14.443326,-2.5,-3.0843506
540,-14.443326,0.0,-3.0843506
541,-14.443326,-2.5,-3.8609638
544,-14.443326,0.0,-3.8609638
545,-14.443326,-2.5,-4.701276
548,-14.443326,0.0,-4.701276
549,-14.443326,-2.5,-5.61051
552,-14.443326,0.0,-5.61051
553,-14.443326,-2.5,-6.5943203
556,-14.443326,0.0,-6.5943203
557,-14.443326,-2.5,-7.658823
560,-14.443326,0.0,-7.658823
561,-14.443326,-2.5,-8.810636
564,-14.443326,0.0,-8.810636
565,-14.443326,-2.5,-10.056921
568,-14.443326,0.0,-10.056921
569,-14.443326,-2.5,-11.405427
572,-14.443326,0.0,-11.405427
573,-14.443326,-2.5,-12.864538
576,-14.443326,0.0,-12.864538
577,-14.443326,-2.5,-14.443326
580,-14.443326,0.0,-14.443326
581,-14.443326,-2.5,-16.151606
584,-14.443326,0.0,-16.151606
585,-14.443326,-2.5,-18.0
588,-14.443326,0.0,-18.0
589,-14.443326,-2.5,-20.0
590,-14.443326,-1.280777,-20.0
591,-14.443326,-0.5,-20.0
592,-14.443326,0.0,-20.0
593,-12.864538,-2.5,20.0
594,-12.864538,-1.280777,20.0
595,-12.864538,-0.5,20.0
596,-12.864538,0.0,20.0
597,-12.864538,-2.5,18.0
600,-12.864538,0.0,18.0
601,-12.864538,-2.5,16.151608
604,-12.864538,0.0,16.151608
605,-12.864538,-2.5,14.443325
608,-12.864538,0.0,14.443325
609,-12.864538,-2.5,12.864536
612,-12.864538,0.0,12.864536
613,-12.864538,-2.5,11.405426
616,-12.864538,0.0,11.405426
617,-12.864538,-2.5,10.056921
620,-12.864538,0.0,10.056921
621,-12.864538,-2.5,8.8106365
624,-12.864538,0.0,8.8106365
625,-12.864538,-2.5,7.658823
628,-12.864538,0.0,7.658823
629,-12.864538,-2.5,6.5943203
632,-12.864538,0.0,6.5943203
633,-12.864538,-2.5,5.61051
636,-12.864538,0.0,5.61051
637,-12.864538,-2.5,4.701277
640,-12.864538,0.0,4.701277
641,-12.864538,-2.5,3.8609638
644,-12.864538,0.0,3.8609638
645,-12.864538,-2.5,3.0843506
648,-12.864538,0.0,3.0843506
649,-12.864538,-2.5,2.3666077
652,-12.864538,0.0,2.3666077
653,-12.864538,-2.5,1.70327
656,-12.864538,0.0,1.70327
657,-12.864538,-2.5,1.0902157
660,-12.864538,0.0,1.0902157
661,-12.864538,-2.5,0.523634
664,-12.864538,0.0,0.523634
665,-12.864538,-2.5,0.0
668,-12.864538,0.0,0.0
669,-12.864538,-2.5,-0.523634
672,-12.864538,0.0,-0.523634
673,-12.864538,-2.5,-1.0902157
676,-12.864538,0.0,-1.0902157
677,-12.864538,-2.5,-1.70327
680,-12.864538,0.0,-1.70327
681,-12.864538,-2.5,-2.3666077
684,-12.864538,0.0,-2.3666077
685,-12.864538,-2.5,-3.0843506
688,-12.864538,0.0,-3.0843506
689,-12.864538,-2.5,-3.8609638
692,-12.864538,0.0,-3.8609638
693,-12.864538,-2.5,-4.701276
696,-12.864538,0.0,-4.701276
697,-12.864538,-2.5,-5.61051
700,-12.864538,0.0,-5.61051
701,-12.864538,-2.5,-6.5943203
704,-12.864538,0.0,-6.5943203
705,-12.864538,-2.5,-7.658823
708,-12.864538,0.0,-7.658823
709,-12.864538,-2.5,-8.810636
712,-12.864538,0.0,-8.810636
713,-12.864538,-2.5,-10.056921
716,-12.864538,0.0,-10.056921
717,-12.864538,-2.5,-11.405427
720,-12.864538,0.0,-11.405427
721,-12.864538,-2.5,-12.864538
724,-12.864538,0.0,-12.864538
725,-12.864538,-2.5,-14.443326
728,-12.864538,0.0,-14.443326
729,-12.864538,-2.5,-16.151606
732,-12.864538,0.0,-16.151606
733,-12.864538,-2.5,-18.0
736,-12.864538,0.0,-18.0
737,-12.864538,-2.5,-20.0
738,-12.864538,-1.280777,-20.0
739,-12.864538,-0.5,-20.0
740,-12.864538,0.0,-20.0
741,-11.405427,-2.5,20.0
742,-11.405427,-1.280777,20.0
743,-11.405427,-0.5,20.0
744,-11.405427,0.0,20.0
745,-11.405427,-2.5,18.0
748,-11.405427,0.0,18.0
749,-11.405427,-2.5,16.151608
752,-11.405427,0.0,16.151608
753,-11.405427,-2.5,14.443325
756,-11.405427,0.0,14.443325
757,-11.405427,-2.5,12.864536
760,-11.405427,0.0,12.864536
761,-11.405427,-2.5,11.405426
764,-11.405427,0.0,11.405426
765,-11.405427,-2.5,10.056921
768,-11.405427,0.0,10.056921
769,-11.405427,-2.5,8.8106365
772,-11.405427,0.0,8.8106365
773,-11.405427,-2.5,7.658823
776,-11.405427,0.0,7.658823
777,-11.405427,-2.5,6.5943203
780,-11.405427,0.0,6.5943203
781,-11.405427,-2.5,5.61051
784,-11.405427,0.0,5.61051
785,-11.405427,-2.5,4.701277
788,-11.405427,0.0,4.701277
789,-11.405427,-2.5,3.8609638
792,-11.405427,0.0,3.8609638
793,-11.405427,-2.5,3.0843506
796,-11.405427,0.0,3.0843506
797,-11.405427,-2.5,2.3666077
800,-11.405427,0.0,2.3666077
801,-11.405427,-2.5,1.70327
804,-11.405427,0.0,1.70327
805,-11.405427,-2.5,1.0902157
808,-11.405427,0.0,1.0902157
809,-11.405427,-2.5,0.523634
812,-11.405427,0.0,0.523634
813,-11.405427,-2.5,0.0
816,-11.405427,0.0,0.0
817,-11.405427,-2.5,-0.523634
820,-11.405427,0.0,-0.523634
821,-11.405427,-2.5,-1.0902157
824,-11.405427,0.0,-1.0902157
825,-11.405427,-2.5,-1.70327
828,-11.405427,0.0,-1.70327
829,-11.405427,-2.5,-2.3666077
832,-11.405427,0.0,-2.3666077
833,-11.405427,-2.5,-3.0843506
836,-11.405427,0.0,-3.0843506
837,-11.405427,-2.5,-3.8609638
840,-11.405427,0.0,-3.8609638
841,-11.405427,-2.5,-4.701276
844,-11.405427,0.0,-4.701276
845,-11.405427,-2.5,-5.61051
848,-11.405427,0.0,-5.61051
849,-11.405427,-2.5,-6.5943203
852,-11.405427,0.0,-6.5943203
853,-11.405427,-2.5,-7.658823
856,-11.405427,0.0,-7.658823
857,-11.405427,-2.5,-8.810636
860,-11.405427,0.0,-8.810636
861,-11.405427,-2.5,-10.056921
864,-11.405427,0.0,-10.056921
865,-11.405427,-2.5,-11.405427
868,-11.405427,0.0,-11.405427
869,-11.405427,-2.5,-12.864538
872,-11.405427,0.0,-12.864538
873,-11.405427,-2.5,-14.443326
876,-11.405427,0.0,-14.443326
877,-11.405427,-2.5,-16.151606
880,-11.405427,0.0,-16.151606
881,-11.405427,-2.5,-18.0
884,-11.405427,0.0,-18.0
885,-11.405427,-2.5,-20.0
886,-11.405427,-1.280777,-20.0
887,-11.405427,-0.5,-20.0
888,-11.405427,0.0,-20.0
889,-10.056921,-2.5,20.0
890,-10.056921,-1.280777,20.0
891,-10.056921,-0.5,20.0
892,-10.056921,0.0,20.0
893,-10.056921,-2.5,18.0
896,-10.056921,0.0,18.0
897,-10.056921,-2.5,16.151608
900,-10.056921,0.0,16.151608
901,-10.056921,-2.5,14.443325
904,-10.056921,0.0,14.443325
905,-10.056921,-2.5,12.864536
908,-10.056921,0.0,12.864536
909,-10.056921,-2.5,11.405426
912,-10.056921,0.0,11.405426
913,-10.056921,-2.5,10.056921
916,-10.056921,0.0,10.056921
917,-10.056921,-2.5,8.8106365
920,-10.056921,0.0,8.8106365
921,-10.056921,-2.5,7.658823
924,-10.056921,0.0,7.658823
925,-10.056921,-2.5,6.5943203
928,-10.056921,0.0,6.5943203
929,-10.056921,-2.5,5.61051
932,-10.056921,0.0,5.61051
933,-10.056921,-2.5,4.701277
936,-10.056921,0.0,4.701277
937,-10.056921,-2.5,3.8609638
940,-10.056921,0.0,3.8609638
941,-10.056921,-2.5,3.0843506
944,-10.056921,0.0,3.0843506
945,-10.056921,-2.5,2.3666077
948,-10.056921,0.0,2.3666077
949,-10.056921,-2.5,1.70327
952,-10.056921,0.0,1.70327
953,-10.056921,-2.5,1.0902157
956,-10.056921,0.0,1.0902157
957,-10.056921,-2.5,0.523634
960,-10.056921,0.0,0.523634
961,-10.056921,-2.5,0.0
964,-10.056921,0.0,0.0
965,-10.056921,-2.5,-0.523634
968,-10.056921,0.0,-0.523634
969,-10.056921,-2.5,-1.0902157
972,-10.056921,0.0,-1.0902157
973,-10.056921,-2.5,-1.70327
976,-10.056921,0.0,-1.70327
977,-10.056921,-2.5,-2.3666077
980,-10.056921,0.0,-2.3666077
981,-10.056921,-2.5,-3.0843506
984,-10.056921,0.0,-3.0843506
985,-10.056921,-2.5,-3.8609638
988,-10.056921,0.0,-3.8609638
989,-10.056921,-2.5,-4.701276
992,-10.056921,0.0,-4.701276
993,-10.056921,-2.5,-5.61051
996,-10.056921,0.0,-5.61051
997,-10.056921,-2.5,-6.5943203
1000,-10.056921,0.0,-6.5943203
1001,-10.056921,-2.5,-7.658823
1004,-10.056921,0.0,-7.658823
1005,-10.056921,-2.5,-8.810636
1008,-10.056921,0.0,-8.810636
1009,-10.056921,-2.5,-10.056921
1012,-10.056921,0.0,-10.056921
1013,-10.056921,-2.5,-11.405427
1016,-10.056921,0.0,-11.405427
1017,-10.056921,-2.5,-12.864538
1020,-10.056921,0.0,-12.864538
1021,-10.056921,-2.5,-14.443326
1024,-10.056921,0.0,-14.443326
1025,-10.056921,-2.5,-16.151606
1028,-10.056921,0.0,-16.151606
1029,-10.056921,-2.5,-18.0
1032,-10.056921,0.0,-18.0
1033,-10.056921,-2.5,-20.0
1034,-10.056921,-1.280777,-20.0
1035,-10.056921,-0.5,-20.0
1036,-10.056921,0.0,-20.0
1037,-8.810636,-2.5,20.0
1038,-8.810636,-1.280777,20.0
1039,-8.810636,-0.5,20.0
1040,-8.810636,0.0,20.0
1041,-8.810636,-2.5,18.0
1044,-8.810636,0.0,18.0
1045,-8.810636,-2.5,16.151608
1048,-8.810636,0.0,16.151608
1049,-8.810636,-2.5,14.443325
1052,-8.810636,0.0,14.443325
1053,-8.810636,-2.5,12.864536
1056,-8.810636,0.0,12.864536
1057,-8.810636,-2.5,11.405426
1060,-8.810636,0.0,11.405426
1061,-8.810636,-2.5,10.056921
1064,-8.810636,0.0,10.056921
1065,-8.810636,-2.5,8.8106365
1068,-8.810636,0.0,8.8106365
1069,-8.810636,-2.5,7.658823
1072,-8.810636,0.0,7.658823
1073,-8.810636,-2.5,6.5943203
1076,-8.810636,0.0,6.5943203
1077,-8.810636,-2.5,5.61051
1080,-8.810636,0.0,5.61051
1081,-8.810636,-2.5,4.701277
1084,-8.810636,0.0,4.701277
1085,-8.810636,-2.5,3.8609638
1088,-8.810636,0.0,3.8609638
1089,-8.810636,-2.5,3.0843506
1092,-8.810636,0.0,3.0843506
1093,-8.810636,-2.5,2.3666077
1096,-8.810636,0.0,2.3666077
1097,-8.810636,-2.5,1.70327
1100,-8.810636,0.0,1.70327
1101,-8.810636,-2.5,1.0902157
1104,-8.810636,0.0,1.0902157
1105,-8.810636,-2.5,0.523634
1108,-8.810636,0.0,0.523634
1109,-8.810636,-2.5,0.0
1112,-8.810636,0.0,0.0
1113,-8.810636,-2.5,-0.523634
1116,-8.810636,0.0,-0.523634
1117,-8.810636,-2.5,-1.0902157
1120,-8.810636,0.0,-1.0902157
1121,-8.810636,-2.5,-1.70327
1124,-8.810636,0.0,-1.70327
1125,-8.810636,-2.5,-2.3666077
1128,-8.810636,0.0,-2.3666077
1129,-8.810636,-2.5,-3.0843506
1132,-8.810636,0.0,-3.0843506
1133,-8.810636,-2.5,-3.8609638
1136,-8.810636,0.0,-3.8609638
1137,-8.810636,-2.5,-4.701276
1140,-8.810636,0.0,-4.701276
1141,-8.810636,-2.5,-5.61051
1144,-8.810636,0.0,-5.61051
1145,-8.810636,-2.5,-6.5943203
1148,-8.810636,0.0,-6.5943203
1149,-8.810636,-2.5,-7.658823
1152,-8.810636,0.0,-7.658823
1153,-8.810636,-2.5,-8.810636
1156,-8.810636,0.0,-8.810636
1157,-8.810636,-2.5,-10.056921
1160,-8.810636,0.0,-10.056921
1161,-8.810636,-2.5,-11.405427
1164,-8.810636,0.0,-11.405427
1165,-8.810636,-2.5,-12.864538
1168,-8.810636,0.0,-12.864538
1169,-8.810636,-2.5,-14.443326
1172,-8.810636,0.0,-14.443326
1173,-8.810636,-2.5,-16.151606
1176,-8.810636,0.0,-16.151606
1177,-8.810636,-2.5,-18.0
1180,-8.810636,0.0,-18.0
1181,-8.810636,-2.5,-20.0
1182,-8.810636,-1.280777,-20.0
1183,-8.810636,-0.5,-20.0
1184,-8.810636,0.0,-20.0
1185,-7.6588225,-2.5,20.0
1186,-7.6588225,-1.280777,20.0
1187,-7.6588225,-0.5,20.0
1188,-7.6588225,0.0,20.0
1189,-7.6588225,-2.5,18.0
1192,-7.6588225,0.0,18.0
1193,-7.6588225,-2.5,16.151608
1196,-7.6588225,0.0,16.151608
1197,-7.6588225,-2.5,14.443325
1200,-7.6588225,0.0,14.443325
1201,-7.6588225,-2.5,12.864536
1204,-7.6588225,0.0,12.864536
1205,-7.6588225,-2.5,11.405426
1208,-7.6588225,0.0,11.405426
1209,-7.6588225,-2.5,10.056921
1212,-7.6588225,0.0,10.056921
1213,-7.6588225,-2.5,8.8106365
1216,-7.6588225,0.0,8.8106365
1217,-7.6588225,-2.5,7.658823
1220,-7.6588225,0.0,7.658823
1221,-7.6588225,-2.5,6.5943203
1224,-7.6588225,0.0,6.5943203
1225,-7.6588225,-2.5,5.61051
1228,-7.6588225,0.0,5.61051
1229,-7.6588225,-2.5,4.701277
1232,-7.6588225,0.0,4.701277
1233,-7.6588225,-2.5,3.8609638
1236,-7.6588225,0.0,3.8609638
1237,-7.6588225,-2.5,3.0843506
1240,-7.6588225,0.0,3.0843506
1241,-7.6588225,-2.5,2.3666077
1244,-7.6588225,0.0,2.3666077
1245,-7.6588225,-2.5,1.70327
1248,-7.6588225,0.0,1.70327
1249,-7.6588225,-2.5,1.0902157
1252,-7.6588225,0.0,1.0902157
1253,-7.6588225,-2.5,0.523634
1256,-7.6588225,0.0,0.523634
1257,-7.6588225,-2.5,0.0
1260,-7.6588225,0.0,0.0
1261,-7.6588225,-2.5,-0.523634
1264,-7.6588225,0.0,-0.523634
1265,-7.6588225,-2.5,-1.0902157
1268,-7.6588225,0.0,-1.0902157
1269,-7.6588225,-2.5,-1.70327
1272,-7.6588225,0.0,-1.70327
1273,-7.6588225,-2.5,-2.3666077
1276,-7.6588225,0.0,-2.3666077
1277,-7.6588225,-2.5,-3.0843506
1280,-7.6588225,0.0,-3.0843506
1281,-7.6588225,-2.5,-3.8609638
1284,-7.6588225,0.0,-3.8609638
1285,-7.6588225,-2.5,-4.701276
1288,-7.6588225,0.0,-4.701276
1289,-7.6588225,-2.5,-5.61051
1292,-7.6588225,0.0,-5.61051
1293,-7.6588225,-2.5,-6.5943203
1296,-7.6588225,0.0,-6.5943203
1297,-7.6588225,-2.5,-7.658823
1300,-7.6588225,0.0,-7.658823
1301,-7.6588225,-2.5,-8.810636
1304,-7.6588225,0.0,-8.810636
1305,-7.6588225,-2.5,-10.056921
1308,-7.6588225,0.0,-10.056921
1309,-7.6588225,-2.5,-11.405427
1312,-7.6588225,0.0,-11.405427
1313,-7.6588225,-2.5,-12.864538
1316,-7.6588225,0.0,-12.864538
1317,-7.6588225,-2.5,-14.443326
