Id,X_Coord,Y_Coord,Z_Coord
456,-10.056921,0.0,11.405426
457,-10.056921,-1.0,10.056921
458,-10.056921,0.0,10.056921
459,-10.056921,-1.0,8.8106365
460,-10.056921,0.0,8.8106365
461,-10.056921,-1.0,7.658823
462,-10.056921,0.0,7.658823
463,-10.056921,-1.0,6.5943203
464,-10.056921,0.0,6.5943203
465,-10.056921,-1.0,5.61051
466,-10.056921,0.0,5.61051
467,-10.056921,-1.0,4.701277
468,-10.056921,0.0,4.701277
469,-10.056921,-1.0,3.8609638
470,-10.056921,0.0,3.8609638
471,-10.056921,-1.0,3.0843506
472,-10.056921,0.0,3.0843506
473,-10.056921,-1.0,2.3666077
474,-10.056921,0.0,2.3666077
475,-10.056921,-1.0,1.70327
476,-10.056921,0.0,1.70327
477,-10.056921,-1.0,1.0902157
478,-10.056921,0.0,1.0902157
479,-10.056921,-1.0,0.523634
480,-10.056921,0.0,0.523634
481,-10.056921,-1.0,0.0
482,-10.056921,0.0,0.0
483,-10.056921,-1.0,-0.523634
484,-10.056921,0.0,-0.523634
485,-10.056921,-1.0,-1.0902157
486,-10.056921,0.0,-1.0902157
487,-10.056921,-1.0,-1.70327
488,-10.056921,0.0,-1.70327
489,-10.056921,-1.0,-2.3666077
490,-10.056921,0.0,-2.3666077
491,-10.056921,-1.0,-3.0843506
492,-10.056921,0.0,-3.0843506
493,-10.056921,-1.0,-3.8609638
494,-10.056921,0.0,-3.8609638
495,-10.056921,-1.0,-4.701276
496,-10.056921,0.0,-4.701276
497,-10.056921,-1.0,-5.61051
498,-10.056921,0.0,-5.61051
499,-10.056921,-1.0,-6.5943203
500,-10.056921,0.0,-6.5943203
501,-10.056921,-1.0,-7.658823
502,-10.056921,0.0,-7.658823
503,-10.056921,-1.0,-8.810636
504,-10.056921,0.0,-8.810636
505,-10.056921,-1.0,-10.056921
506,-10.056921,0.0,-10.056921
507,-10.056921,-1.0,-11.405427
508,-10.056921,0.0,-11.405427
509,-10.056921,-1.0,-12.864538
510,-10.056921,0.0,-12.864538
511,-10.056921,-1.0,-14.443326
512,-10.056921,0.0,-14.443326
513,-10.056921,-1.0,-16.151606
514,-10.056921,0.0,-16.151606
515,-10.056921,-1.0,-18.0
516,-10.056921,0.0,-18.0
517,-10.056921,-1.0,-20.0
518,-10.056921,0.0,-20.0
519,-8.810636,-1.0,20.0
520,-8.810636,0.0,20.0
521,-8.810636,-1.0,18.0
522,-8.810636,0.0,18.0
523,-8.810636,-1.0,16.151608
524,-8.810636,0.0,16.151608
525,-8.810636,-1.0,14.443325
526,-8.810636,0.0,14.443325
